,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price
2964,Hyundai,Kona EV SEL,2022,9400.0,,201.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Black,None reported,Yes,31999.0
2965,BMW,435 i,2014,86500.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,20900.0
2966,Mercedes-Benz,GL-Class GL 450,2011,148000.0,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,9900.0
2967,GMC,Sierra 1500 SLE,2014,100080.0,E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,22989.0
2968,Dodge,Challenger SRT Demon,2018,2620.0,Gasoline,808.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,155700.0
2969,BMW,X5 PHEV xDrive45e,2023,3099.0,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Black,None reported,Yes,74995.0
2970,Dodge,Durango R/T,2020,78000.0,Gasoline,360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Red,At least 1 accident or damage reported,Yes,29500.0
2971,Ferrari,488 Spider Base,2019,9005.0,Gasoline,3.9L V8 32V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,White,–,None reported,Yes,319900.0
2972,Ford,Bronco Sport Big Bend,2022,16700.0,Gasoline,181.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,31000.0
2973,Honda,Civic LX,2015,51300.0,Gasoline,143.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,17500.0
2974,Ford,Shelby GT350 Base,2018,8237.0,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,62900.0
2975,Volkswagen,Jetta S,2010,99000.0,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,6000.0
2976,Mazda,CX-5 Grand Touring,2021,62377.0,Gasoline,2.5L I4 16V,6-Speed Automatic,Jet Black Mica,Black,None reported,Yes,26288.0
2977,Jeep,Wrangler Rubicon,2009,130000.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,15500.0
2978,Ford,F-250 XLT,2016,94300.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,28999.0
2979,Tesla,Model Y Performance,2022,24115.0,,455.0HP Electric Motor Electric Fuel System,A/T,Gray,White,None reported,Yes,46500.0
2980,BMW,528 i,2016,82000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,16995.0
2981,Kia,Rio S,2021,67686.0,Gasoline,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,15700.0
2982,Tesla,Model S 85,2014,96800.0,,362.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,28450.0
2983,Jeep,Wrangler Sport,1997,131000.0,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Green,Gray,At least 1 accident or damage reported,Yes,5500.0
2984,Tesla,Model 3 Standard Range,2020,23097.0,,271.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,29900.0
2985,Ferrari,GTC4Lusso T,2018,31000.0,Gasoline,602.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,Yes,197499.0
2986,BMW,X5 M50i,2021,28898.0,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Orange,None reported,Yes,71000.0
2987,Mazda,MX-5 Miata RF Club,2022,7250.0,Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,35619.0
2988,Ford,F-250 XLT,2014,59459.0,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Silver,At least 1 accident or damage reported,Yes,40999.0
2989,Jeep,Wrangler Sahara,2012,78000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Beige,Black,At least 1 accident or damage reported,Yes,22000.0
2990,RAM,1500 Laramie,2021,24213.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,46500.0
2991,RAM,1500 Laramie,2020,21165.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Bright White Clearcoat,Black,None reported,Yes,46105.0
2992,GMC,Yukon Denali,2016,107750.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,35500.0
2993,Ford,F-150 Lariat,2016,117000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,26500.0
2994,Chevrolet,Corvette Base,2006,39132.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,Yes,35000.0
2995,BMW,Z4 2.5i,2004,94500.0,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gray,Black,None reported,Yes,9000.0
2996,Subaru,Crosstrek 2.0i Premium,2017,50011.0,Gasoline,148.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,21495.0
2997,Lexus,GX 470 Base,2004,215000.0,Gasoline,235.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,7350.0
2998,RAM,1500 Laramie,2022,16616.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Black,None reported,Yes,45999.0
2999,Ford,F-150 XLT,2022,33818.0,Gasoline,5.0L V8 32V PDI DOHC,Automatic,Agate Black Metallic,Black,None reported,Yes,46552.0
3000,Jeep,Wagoneer Series III,2022,9099.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,None reported,Yes,68362.0
3001,Volkswagen,GTI Base,2008,95798.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,9850.0
3002,Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,35943.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,White,None reported,Yes,51700.0
3003,Mazda,Mazda6 iSport VE,2008,106000.0,Gasoline,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Beige,None reported,Yes,4300.0
3004,Kia,Telluride EX X-Line,2023,10400.0,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Green,None reported,Yes,48000.0
3005,Chevrolet,Tahoe LT,2022,2894.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Beige,None reported,Yes,63900.0
3006,Dodge,Durango GT,2022,15592.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,DB Black Clearcoat,Black,None reported,Yes,39985.0
3007,Mercedes-Benz,AMG C 63 Base,2020,33548.0,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Silver,Black,None reported,Yes,57999.0
3008,BMW,320 i xDrive,2016,185000.0,Gasoline,180.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,7500.0
3009,Porsche,Macan GTS,2023,6483.0,Gasoline,2.9L V6 24V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,Chalk,Black,None reported,Yes,96900.0
3010,Honda,Pilot EX-L,2020,28886.0,Gasoline,3.5L V6 24V GDI SOHC,6-Speed Automatic,Gray,Gray,None reported,Yes,35645.0
3011,Mercedes-Benz,GLE 350 Base,2020,26293.0,Gasoline,2.0 Liter Turbo,Automatic,designo Diamond White Bright,Macchiato/Magmagrey,None reported,Yes,49998.0
3012,Chevrolet,Camaro 2SS,2017,62000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,34500.0
3013,Jaguar,XF 35t Prestige,2017,101453.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,18500.0
3014,RAM,3500 Laramie,2013,106385.0,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,42900.0
3015,BMW,335 is,2012,86629.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Red,None reported,Yes,20995.0
3016,Audi,S6 4.0T Premium Plus,2018,61258.0,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,49999.0
3017,Chrysler,300 S,2014,121500.0,Gasoline,363.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,None reported,Yes,15999.0
3018,GMC,Sierra 1500 AT4,2022,100.0,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Black,None reported,Yes,62499.0
3019,Chrysler,200 C,2015,170000.0,E85 Flex Fuel,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,9-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,5995.0
3020,Ford,F-150 XLT SuperCab,2010,232000.0,Gasoline,292.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,3000.0
3021,MINI,Cooper S Base,2006,95000.0,Gasoline,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,–,None reported,Yes,12500.0
3022,Toyota,Venza XLE,2013,103466.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,14200.0
3023,Toyota,Camry Hybrid Base,2011,133121.0,Hybrid,147.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,White,At least 1 accident or damage reported,Yes,7900.0
3024,Chevrolet,Tahoe LT,2012,162731.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Brown,Gray,None reported,Yes,14500.0
3025,Mercedes-Benz,CLS-Class CLS 63 AMG S-Model 4MATIC,2014,64500.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,37500.0
3026,Ford,Shelby GT500 Base,2021,568.0,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Orange,Black,None reported,Yes,90788.0
3027,Lexus,RX 300 4WD,1999,249083.0,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,3500.0
3028,Porsche,Macan S,2015,80300.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Beige,None reported,Yes,23999.0
3029,Ford,F-150 XLT SuperCab,2004,187000.0,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,6299.0
3030,Subaru,Outback 2.5 i Special Edition,2009,181870.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,6500.0
3031,GMC,Sierra 2500 AT4,2022,22600.0,Diesel,6.6L V8 32V DDI OHV Turbo Diesel,Automatic,Ebony Twilight Metallic,Jet Black,None reported,Yes,76740.0
3032,BMW,X5 xDrive40i,2020,37000.0,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,50000.0
3033,Porsche,Taycan Base,2022,9728.0,,375.0HP Electric Motor Electric Fuel System,A/T,White,Beige,None reported,Yes,89000.0
3034,Lexus,GX 470 Base,2006,152000.0,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,13995.0
3035,Ford,F-150 Heritage XL SuperCab Flareside,2004,60260.0,Gasoline,380.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,30500.0
3036,Mazda,MazdaSpeed Miata MX-5 Base,2004,33362.0,Gasoline,178.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,17599.0
3037,GMC,Acadia Denali,2021,47907.0,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Ebony Twilight Metallic,Jet Black,None reported,Yes,38436.0
3038,Mercedes-Benz,Metris Base,2016,17340.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,29000.0
3039,Cadillac,DeVille Base,1994,85000.0,–,–,A/T,White,Blue,None reported,Yes,7900.0
3040,Ford,Expedition EL XLT,2011,195500.0,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Beige,None reported,Yes,8999.0
3041,Chevrolet,Monte Carlo SS,2000,74000.0,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,–,None reported,Yes,4700.0
3042,RAM,1500 Big Horn,2015,140500.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,14000.0
3043,Jeep,Commander Base,2006,212500.0,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,6500.0
3044,Lexus,IS-F Base,2010,77400.0,Gasoline,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,At least 1 accident or damage reported,Yes,34500.0
3045,Ford,Utility Police Interceptor Base,2017,118000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,15000.0
3046,Porsche,Carrera GT Base,2005,4400.0,Gasoline,605.0HP 5.7L 10 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,1599000.0
3047,Cadillac,Escalade ESV Luxury,2016,146200.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,24500.0
3048,Tesla,Model Y Performance,2020,39000.0,,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,Black,None reported,Yes,43000.0
3049,Chevrolet,Avalanche 1500 LS,2005,130000.0,E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Red,Gray,None reported,Yes,7200.0
3050,Ford,F-150 Lariat,2021,33080.0,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,47850.0
3051,Mercedes-Benz,GLB 250 Base 4MATIC,2023,1219.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Midnight Black,Classic Red,None reported,Yes,46479.0
3052,Jeep,Wrangler Sport,2016,41000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,None reported,Yes,25000.0
3053,Nissan,350Z Touring,2004,110897.0,Gasoline,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Orange,At least 1 accident or damage reported,Yes,11500.0
3054,Chevrolet,Corvette Z06,2016,49000.0,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,7-Speed M/T,Orange,–,None reported,Yes,75000.0
3055,Pontiac,Solstice GXP,2007,47000.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,13300.0
3056,Hyundai,Sonata SE,2018,57690.0,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,15900.0
3057,Mercedes-Benz,SLS AMG Base,2012,17941.0,Gasoline,6.2L V8 32V MPFI DOHC,7-Speed Automatic with Auto-Shift,Iridium Silver Metallic,Red,None reported,Yes,226000.0
3058,Lincoln,Navigator Reserve,2018,54000.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Brown,Orange,At least 1 accident or damage reported,Yes,46500.0
3059,Nissan,Maxima SL,2007,101600.0,Gasoline,255.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,6700.0
3060,Ford,Ranger XLT,2021,89000.0,Gasoline,270.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,34000.0
3061,Tesla,Model 3 Long Range,2021,18000.0,,Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,42500.0
3062,Jaguar,XE 35t Premium,2017,55000.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,25000.0
3063,Lincoln,MKZ Reserve,2017,71964.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,18750.0
3064,Cadillac,Escalade ESV Platinum,2020,92000.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,50000.0
3065,Ford,Fusion SE,2012,160000.0,E85 Flex Fuel,240.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,A/T,Gray,Black,None reported,Yes,4500.0
3066,Mercedes-Benz,E-Class E 350,2012,95816.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,12000.0
3067,Jeep,Wrangler Unlimited Sport,2014,132600.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,–,At least 1 accident or damage reported,Yes,17000.0
3068,Cadillac,DeVille Base,1994,47000.0,–,–,A/T,White,Blue,None reported,Yes,5990.0
3069,Jeep,Wrangler Sport,2010,149460.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Black,None reported,Yes,10700.0
3070,Jeep,Wrangler Sport,2011,109646.0,Gasoline,3.8L V6 12V MPFI OHV,4-Speed Automatic,Mango Tango Pearlcoat,Black,None reported,Yes,16998.0
3071,Acura,MDX 3.5L w/Technology Package,2019,90605.0,Gasoline,3.5 Liter,Automatic,White,Parchment,None reported,Yes,27698.0
3072,Volkswagen,Jetta 1.4T S,2019,59000.0,Gasoline,147.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,17000.0
3073,Chevrolet,Camaro Z28,2002,48000.0,Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,21999.0
3074,Chevrolet,Corvette Z06,2016,41500.0,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,7-Speed M/T,White,Black,None reported,Yes,66000.0
3075,Porsche,Cayman R,2012,54000.0,Gasoline,330.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Gray,None reported,Yes,75000.0
3076,Porsche,Cayenne Base,2018,70455.0,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,45855.0
3077,Subaru,Crosstrek 2.0i Limited,2018,84054.0,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,None reported,Yes,21499.0
3078,BMW,750 Li,2007,114528.0,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,9000.0
3079,Jeep,Wrangler Sahara,2013,111850.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At least 1 accident or damage reported,Yes,26500.0
3080,GMC,Sierra 2500 AT4,2020,52673.0,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Beige,None reported,Yes,69500.0
3081,BMW,X3 M AWD,2021,31500.0,Gasoline,473.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,54500.0
3082,BMW,335 i,2011,73000.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,Yes,16000.0
3083,Jeep,Wrangler Unlimited Sahara,2019,59692.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,35900.0
3084,Toyota,Corolla S Plus,2016,68364.0,Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,16000.0
3085,Land,Rover Discovery HSE LUXURY,2017,47200.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,29000.0
3086,Mercedes-Benz,E-Class E 450 4MATIC,2021,18000.0,Hybrid,362.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,62000.0
3087,Ford,Fusion Hybrid Base,2012,158366.0,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Gray,Black,At least 1 accident or damage reported,Yes,8250.0
3088,BMW,X1 xDrive 28i,2017,49700.0,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,26000.0
3089,GMC,Terrain SLE,2010,81500.0,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Brown,Gray,None reported,Yes,12250.0
3090,BMW,i3 120Ah w/Range Extender,2019,16975.0,,170.0HP 0.65L Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,26990.0
3091,Porsche,911 GT3,2018,5989.0,Gasoline,"4L H-6 gasoline direct injection, DOHC, VarioCam Plus variable v","Manual, 6-Spd",GT SILVER,BLACK,None reported,Yes,209000.0
3092,Ford,Mustang SVT Cobra,2003,16100.0,Gasoline,390.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,M/T,Red,Beige,None reported,Yes,35500.0
3093,Land,Rover Range Rover Supercharged LWB,2020,54225.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,White,None reported,Yes,67500.0
3094,RAM,2500 Big Horn,2016,89500.0,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,35000.0
3095,Ford,E250 Cargo,2013,87501.0,E85 Flex Fuel,225.0HP 4.6L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,17777.0
3096,MINI,Countryman Cooper S ALL4,2018,12370.0,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,28900.0
3097,RAM,1500 Classic Tradesman,2019,12466.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,None reported,Yes,28995.0
3098,Volvo,C70 T5,2011,199000.0,Gasoline,227.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,At least 1 accident or damage reported,Yes,5500.0
3099,Mercedes-Benz,SL-Class SL600 Roadster,2007,78200.0,Gasoline,510.0HP 5.5L 12 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Brown,At least 1 accident or damage reported,Yes,22999.0
3100,Toyota,Camry Hybrid XLE,2018,22000.0,Hybrid,208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Beige,None reported,Yes,29500.0
3101,GMC,Acadia SLE-2,2016,100795.0,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,White Frost Tri-Coat,Ebony,At least 1 accident or damage reported,Yes,12995.0
3102,Chevrolet,Impala 1LT,2019,99941.0,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,Silver Ice Metallic,Jet Black,None reported,Yes,17816.0
3103,Jeep,Grand Cherokee L Laredo,2021,23588.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Metallic,Global Black,None reported,Yes,38633.0
3104,Jeep,Liberty Sport,2003,103000.0,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,5200.0
3105,Jaguar,XF Luxury,2009,91491.0,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,Yes,7000.0
3106,Honda,Civic Sport,2020,23131.0,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,Crystal Black Pearl,Black,At least 1 accident or damage reported,Yes,23739.0
3107,Subaru,Outback 2.5i Premium,2019,77000.0,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Gray,At least 1 accident or damage reported,Yes,18749.0
3108,Land,Rover Range Rover Sport HSE Dynamic,2019,20500.0,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,White,None reported,Yes,76000.0
3109,Tesla,Model Y Long Range,2022,500.0,,425.0HP Electric Motor Electric Fuel System,A/T,White,Black,None reported,Yes,45900.0
3110,Lexus,ES 350 Base,2019,49810.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,33900.0
3111,Honda,CR-V Touring,2022,20229.0,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,Black,Black,None reported,Yes,36727.0
3112,Alfa,Romeo Giulia Quadrifoglio,2021,10558.0,Gasoline,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,75000.0
3113,BMW,330 i,2005,59300.0,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,M/T,Red,Black,None reported,Yes,30900.0
